9.982260414446244567e+00
8.488127220173440790e+00
7.062447926051349079e+00
6.565372826891797686e+00
6.227494715235411427e+00
6.171458638680135778e+00
6.095247493494749591e+00
5.098575706833647914e+00
5.141320433154687564e+00
4.980107932718818908e+00
4.801463139158617111e+00
5.096645973466998214e+00
4.392501470975353151e+00
4.311980592950710900e+00
4.351952082719352077e+00
4.246951200834681472e+00
4.314522246336397693e+00
4.129381427292794449e+00
4.042017994747952869e+00
3.803443290772882346e+00
