9.967623621603458162e+00
8.604766255348287984e+00
8.080050643812647593e+00
6.892459991625589311e+00
6.596761899176904365e+00
5.975215141519662154e+00
5.546036038184651851e+00
5.768660403640899936e+00
5.455219754400802756e+00
5.193739621556018982e+00
4.809706633847866897e+00
5.092589333755505265e+00
4.857365600318768628e+00
4.483066859316963360e+00
4.617224495926955719e+00
4.056265607188029421e+00
4.256953081319827525e+00
4.196674243057596065e+00
4.113656844702361148e+00
3.803144165883286743e+00
