9.066316244239631950e-02
6.489343317972350034e-02
1.909855030721966107e-01
2.099781586021505497e-01
2.236835157450076939e-01
2.537660810291858526e-01
2.721454973118279663e-01
2.605136328725038419e-01
2.590084965437787767e-01
2.807378072196620722e-01
2.904212269585253470e-01
2.900688844086021234e-01
3.052613767281106005e-01
2.886777553763441029e-01
3.266189036098310350e-01
3.215725806451613100e-01
3.389091301843317749e-01
3.416167434715821627e-01
3.291532258064516214e-01
3.294738863287250408e-01
