6.707109254992318914e-02
1.770986943164362393e-01
1.967737135176651220e-01
2.406115591397849363e-01
2.467621927803379522e-01
2.604821908602150682e-01
2.755088325652841896e-01
2.705107526881720403e-01
2.726192876344086247e-01
3.081619623655914020e-01
2.763733678955453410e-01
2.992938748079876921e-01
3.419772465437788123e-01
3.211883160522273628e-01
3.080779569892473368e-01
3.212574404761904812e-01
3.355981182795698681e-01
3.424591973886328966e-01
3.295576516897081309e-01
3.287524001536098472e-01
