2.118379116056900990e-01,5.466033455273516806e-01,5.932171675666112628e-07
9.349896066714326048e-01,2.118196202722512744e+00,7.363701380750635739e-01
3.695298578323643390e+00,2.252640464619737326e+00,1.359641948720624827e+00
2.703925679651078884e+00,2.513355634794790738e+00,2.129725168044625416e+00
4.281935315173986289e+00,2.222926164450788278e+00,1.213677098484965411e+00
3.666759967001107956e+00,4.875731563352783127e+00,5.775191967847620456e-01
4.463971182544831384e-01,3.074516407737362123e+00,9.591592066120732119e-01
3.515942404376301678e+00,1.584039780096946126e+00,1.435259289262103444e+00
1.106775336808259347e+00,7.621713221759724988e-01,3.513305853675735557e-02
6.534334847012699399e-01,3.638849716520626387e+00,1.034491127632432228e+00
1.834047474391401922e+00,3.781421101414601971e+00,1.403305706571275291e+00
2.591290304840683678e+00,2.640263019737588035e+00,7.563073309946181766e+00
3.099686370413100800e+00,4.643468671709785944e+00,6.947497728951304019e-01
1.738406837137017380e+00,2.559694624705028065e+00,1.880199629763086966e+00
3.280590625629116186e+00,1.694639189153194003e+00,1.663136631144259692e+00
3.043734428318152219e+00,1.590823778498380081e+00,1.552994330589489547e+00
4.804375818281045318e-01,9.535689748572633295e-01,5.926616738504831075e-03
3.638701024143493168e+00,8.827043777323808627e-01,1.149623524179935297e+00
1.327675651282559155e+00,4.075762380673647378e+00,1.248898368642697765e+00
2.164650661822690836e+00,3.275838859776280643e+00,1.418492897815347709e+00
4.483665825711543818e+00,4.427840485918168589e+00,7.478476634701665127e+00
6.861416837494045406e-01,4.691219942814231492e-01,5.056842577516131764e-05
3.849222235124133640e+00,2.159128551676811336e-01,9.303127799953271326e-01
8.961004351396286705e-01,8.533392231446229603e-01,4.044799386770795563e-02
3.558211818446709973e+00,1.017844165728968964e+00,1.213400066381373321e+00
2.272888004156919106e-01,2.469275119816412900e+00,7.429897923847323948e-01
4.783498227273279113e+00,4.067612262131734546e+00,7.878956268867064461e-01
4.479788250769136226e+00,9.498724673267702201e-01,1.001741637884688618e+00
1.346025059586359207e+00,2.839304303722481659e+00,1.519438094863985622e+00
1.035713027238032602e+00,1.230530611661614371e+00,1.397457007140775198e-01
4.730128670088375564e+00,3.669063715694186545e+00,6.152582940958863933e-01
3.393088002992486807e+00,3.523833221420731743e+00,2.812447783133229517e+00
4.782700339201880091e+00,3.076769896781299529e+00,6.595464651538459622e-01
2.306505970525054572e+00,3.703212008291540513e+00,1.382002672580273872e+00
7.511613981150528918e-01,2.448263099027536693e+00,8.592591331298483626e-01
3.398851585328111824e+00,3.140067372399977241e+00,2.148345782267992998e+00
4.654419620851851569e+00,3.644899693295343468e+00,6.788209481906931630e-01
2.926649576698898692e+00,3.015082422254050432e+00,3.835003563243811975e+00
3.380368624874877437e+00,1.605887278321507017e+00,1.611305948011502620e+00
6.601809547855683746e-01,2.012506687527570559e+00,5.294877263325689087e-01
4.647069588155210984e-01,1.469946588719579283e+00,9.803563240965014469e-02
2.968133765882707387e+00,7.380450431787042298e-01,1.040875748383276900e+00
3.416882828002847372e+00,1.195997288164814404e-01,8.753694819050259479e-01
4.973202505280366559e+00,2.682537707596993393e+00,7.904577754581673110e-01
4.397499014347157953e+00,4.127287287873564914e+00,1.240403122846116313e+00
1.705081871847915487e+00,2.468083496641933383e+00,1.806859385408652985e+00
3.524302989209928239e+00,1.001343937391793837e+00,1.215731659784773377e+00
1.436046526436174142e+00,6.364809259882803216e-01,1.109879292881996299e-01
4.070533406343653238e-01,4.438716052801519929e+00,9.222987577965175987e-01
1.866628736258197030e+00,3.015989798582866671e-02,3.101579542700018122e-01
4.300046507703717324e+00,1.873039379721284980e+00,1.259723522441944965e+00
3.897308207823921844e+00,1.555416504756027551e+00,1.394163847904822839e+00
2.231975024076204850e+00,4.358787708855267340e+00,1.109947143116799317e+00
