8.021541663393800814e-01,1.340553307799677851e+00,1.619293574255657786e+00
4.229729209322489858e+00,3.501818311111043247e+00,1.736730435012332208e-01
3.084163757048962395e+00,3.456994920497143298e+00,2.924443515434823060e-01
3.169349649744195752e+00,2.895156348514102085e+00,3.816916685701731149e-01
1.179012245244260182e+00,4.929469164155969807e+00,1.564393767838272997e-01
2.597735088963144534e-01,1.586355692022960451e+00,5.329643989962010719e-01
1.420860439017144206e+00,7.440030720440551359e-01,2.849283052798551985e+00
3.575117062387105804e+00,3.167752689647719944e+00,2.618398565018608126e-01
1.803020329323252957e+00,3.448508660508080581e+00,1.054016245657429518e-01
3.975641698421464310e-01,2.538677137423263286e+00,3.159640448441984328e-01
1.108564545038549731e+00,4.297764819472942754e+00,2.238272495250253902e-01
3.892453866192564060e+00,4.875729106099630172e+00,1.486675752876440715e-01
3.932036854136823134e+00,7.828218253736812793e-01,4.125718209562459493e-01
3.287275536047997271e+00,2.997283597967691726e+00,4.506395022576850096e-01
1.144321122084806408e+00,1.330751730492793605e+00,2.224719086913081956e+00
1.272095594535618268e-01,3.139921771227935476e+00,2.456414881600089972e-01
1.375979893829863965e+00,3.660960700622015285e+00,1.494895876328909412e-01
1.641565466505168880e+00,1.011024116307713605e+00,1.290680283265142281e+00
2.406867636514248066e+00,4.836419833281236258e+00,6.249627915190680838e-02
2.221698615328942417e+00,2.719476229584733562e-01,3.816215770966061016e-01
2.267131613987908523e+00,3.313231149285846833e+00,9.103325048851962364e-02
1.857183740545168327e+00,4.937966427555124049e+00,6.351193027228507759e-02
4.076318058723363613e+00,2.250103422375903772e+00,5.217817764596674457e-02
4.907998782172668939e+00,2.958834264654444546e+00,4.937800521640659662e-02
1.537785733661442222e+00,1.480986723288769014e+00,4.935494571973285005e+00
1.378588634408568048e+00,2.069087360702894340e+00,5.359908816747278593e-01
5.009124743661350632e-01,1.485785698490220019e+00,3.081977163111399243e+00
3.231415170519124080e-01,1.831182857745629278e+00,4.957403138105107021e-01
4.794423058048269404e+00,3.046662998981541026e+00,9.227339086144338565e-02
2.587116772244896917e-02,1.596607466771110317e+00,4.546245923905350983e-01
2.848573434150868611e+00,3.868320590516908464e+00,1.280476997381450877e-01
1.075406979110360650e+00,3.390605740569964777e+00,2.470611343665115867e-01
4.277939444434095684e+00,2.904660223952256981e+00,8.601002320527603717e-02
2.247710115785407581e+00,4.913351849198993371e+00,5.284070184992132463e-02
3.301805551910544700e+00,3.651696493977316105e-01,2.227261441719979307e-01
