4.860924191394567551e+00,3.770765375050868506e+00,3.150958894797685206e-01
2.497833901713416349e+00,7.563134298917078002e-01,1.476796027876755291e-01
4.437346067637856883e+00,1.491510049877123656e+00,3.267455069100044240e-01
1.593423525949152486e+00,5.447023342349077701e-01,1.666226837897978250e-02
3.304908122040791429e+00,2.012294153584696321e+00,4.027866220586812096e-01
2.221031202321103667e-02,4.018510664619289408e+00,2.111293573474626317e-01
4.130712952155437989e+00,2.452789002870298773e+00,3.490821590725538548e-01
1.180183955953381769e+00,2.926781118327888453e+00,2.589352971794350866e-01
1.516704958246416046e+00,4.332627120449132008e+00,2.935943727039163065e-01
4.802481056707756046e+00,6.525203549520217639e-01,2.580402628892022876e-01
4.846797358285751756e+00,3.026514008010176837e-02,2.273961476771357293e-01
2.729472499009806818e-01,6.853117493542945082e-01,3.239539577493008708e-06
2.217532932580875693e-01,1.589697742360671517e+00,1.287571693059560464e-02
3.695831279852984430e+00,2.915853949799517064e+00,3.753959351391825683e-01
1.279890187891705444e-01,2.795740402167879335e+00,1.450673105491512294e-01
3.126824225913086952e+00,3.751433230172220856e+00,3.813345611656752121e-01
6.374214475093200605e-01,2.711505607364341319e+00,1.639680420001217720e-01
3.791953478808068212e+00,4.873872766851292226e+00,3.067518610378301425e-01
2.243579020248578804e+00,4.166472422137978526e+00,3.658332451460207801e-01
1.015825533476953701e+00,4.331408270112581782e+00,2.948764091488026429e-01
1.971605410639191147e+00,3.933747934218337683e+00,3.950498165622739477e-01
4.057332675657725929e+00,2.272835057101742606e+00,3.759342978742211683e-01
4.361180258872193960e+00,4.204550810053013343e+00,9.195340660545127109e-01
8.508274997610283386e-01,2.841044315313144164e+00,2.219484330779810388e-01
4.107694214315744219e+00,5.640733497330525648e-01,2.554406341687238680e-01
4.985616820972569307e+00,4.915351292642728964e+00,2.894424141985866505e+00
3.056141942659049704e+00,4.586655629603808570e+00,3.286641779863704871e-01
2.224734441432445031e+00,3.255427667445091711e+00,4.142538036475684748e-01
1.028664253866157674e+00,1.455442748975136202e-01,6.469289343869792045e-04
4.953455304665761449e-01,2.732203206166229137e+00,1.525158708229115423e-01
4.862382632136177385e+00,3.046290261036577629e+00,3.182598454609817384e-01
1.526274784428027109e+00,2.675582768067887418e+00,2.630969512601786797e-01
4.598810630840424629e+00,2.895340012111593531e+00,3.311571193913238065e-01
3.826567407726073178e+00,4.245950256703231451e-01,2.284868971123728831e-01
9.821047499769026967e-02,4.294538104451550709e+00,2.261368774793128533e-01
3.269875932970231602e+00,2.500675014923958717e-01,1.912591742634632830e-01
2.274929029525785573e+00,2.760635047457024704e+00,3.376829054360244164e-01
1.228628920072347253e+00,2.281631154275620688e+00,1.649827889251453406e-01
3.093260056250143997e+00,8.910384419966074221e-01,2.205856067435566503e-01
3.157462630932170722e+00,3.168401837636426688e+00,7.257878123695530093e+00
3.566384767290061930e+00,4.307028370997294076e+00,3.324163253667829498e-01
2.474602160568637466e+00,4.356986209552236922e+00,3.934885246357253119e-01
3.402405940608342672e+00,1.929322057700205428e-01,1.961543252730791331e-01
2.863474224882828434e+00,8.872764664565123693e-01,2.047565751858878846e-01
2.661410229599586064e+00,3.211362701876598003e+00,4.102195576133605970e-01
2.761763151731219668e-02,1.736273703221645093e+00,2.095712578040001550e-02
3.338069720599964874e-01,3.149641345758540378e-01,3.687112002421405515e-13
1.407368187679375549e+00,4.533892828907714723e+00,3.519017227118576563e-01
3.484593108232627134e+00,4.278486739387772908e-01,2.270586324517221699e-01
3.807129462616534621e+00,2.493437819743044570e-01,2.148864887829418924e-01
3.585173070738426393e+00,2.864004698659341042e+00,4.428904140205446316e-01
2.600482787579648236e-01,2.960967778172419518e+00,1.673489947402030109e-01
6.935793672801482401e-01,2.251844094271763519e-01,3.976117790337642032e-06
2.927565079572931606e-02,3.620521339469401134e+00,1.956186164051896270e-01
3.517346152080449428e+00,9.561319253461164624e-01,2.575607888474517049e-01
6.735068663382660636e-01,3.985424534866730539e-01,7.642503040185760367e-06
6.805448522677958190e-01,1.369358678616951763e-01,3.977591659131662127e-06
4.487502538159559684e+00,1.198202855408344147e+00,3.009302077976217515e-01
3.528921042123634777e+00,8.787310620970057995e-01,2.414930030832573571e-01
2.422322098422924341e+00,3.213207575490632184e+00,4.249787340723839568e-01
2.929765669675775008e+00,1.140204388484850728e+00,2.321766773623920033e-01
3.856801931306500286e+00,2.926409726955406576e+00,3.490891282016661545e-01
1.083990920201755248e+00,3.608062460033025332e+00,2.808019051747679407e-01
4.003682185276939975e+00,1.104968980552490043e+00,2.827506660483488088e-01
1.283841191438930496e+00,2.764876018013782688e-01,3.545099884604726616e-03
4.344446417251475623e+00,2.974105391712013713e+00,3.522704504261716663e-01
4.158478883468629483e+00,4.066210640442673885e+00,9.864026904026621523e-01
4.462419465030772692e+00,3.731765564155796966e+00,2.821818936144944168e-01
3.146321232987385752e+00,3.086838523637674747e+00,1.972479649402447688e+00
1.334956681340069728e+00,2.967938727511672425e+00,2.669155660844965694e-01
2.604006354851840399e+00,3.401795172455736260e+00,3.980462785103076051e-01
3.675412111140018645e+00,1.935104692682860117e+00,3.636375734346152799e-01
4.555456234180675246e+00,2.255413087979943221e+00,3.374326520643485261e-01
1.839776412985892895e+00,1.960910635910482647e+00,1.735967160274757837e-01
3.632023435186140237e+00,2.016313874460391009e+00,3.781197370325286022e-01
2.763189812668064960e+00,2.977474325787400566e+00,5.482356349083954417e-01
